x,y,Crop.productivity,Forest.productivity,Grassland.productivity,Financial.capital,Human.capital,Social.capital,Manufactured.capital,Urban.capital,FR,BT
150,81,0.108941985,0.132591381,0,0.61298707,0.59035973,0.593044425,0.745206601,0.085938385,IA,0
151,81,0.697333479,0,0.435370141,0.61298707,0.59035973,0.593044425,0.745206601,0.059158223,IA,0
152,81,0.104597063,0.193034887,0.257577446,0.61298707,0.59035973,0.593044425,0.745206601,0.025657115,IA,0
153,81,0.105687108,0.198618828,0.276906805,0.61298707,0.59035973,0.593044425,0.745206601,0.014236675,Int_AF,0
145,82,0.110589384,0.220573606,0.426748955,0.611010362,0.588455989,0.591132027,0.742803523,0.027012398,Int_AF,0
146,82,0.111182119,0.211680509,0.427576386,0.611010362,0.588455989,0.591132027,0.742803523,0.01547379,Int_AF,0
147,82,0.111483023,0.204546832,0.428545584,0.611010362,0.588455989,0.591132027,0.742803523,0.017488741,Int_AF,0
148,82,0.106964615,0.204550005,0.429136752,0.611010362,0.588455989,0.591132027,0.742803523,0.031223129,Int_AF,0
149,82,0.11273122,0.206020852,0.428755575,0.611010362,0.588455989,0.591132027,0.742803523,0.038232403,Int_AF,0
150,82,0.104054469,0.121006967,0,0.611010362,0.588455989,0.591132027,0.742803523,0.029483727,IA,0
151,82,0.104175904,0.121006967,0.256746832,0.611010362,0.588455989,0.591132027,0.742803523,0.023352765,Multifun,0
152,82,0.106400906,0.121006967,0.276013859,0.611010362,0.588455989,0.591132027,0.742803523,0.009592544,IA,0
153,82,0.103497787,0.187166446,0,0.611010362,0.588455989,0.591132027,0.742803523,0.006750947,Int_AF,0
147,83,0.099295792,0,0,0.609028577,0.586547358,0.589214716,0.740394272,0.027620006,IA,0
148,83,0.246449579,0.200658982,0.255914037,0.609028577,0.586547358,0.589214716,0.740394272,0.011827336,Int_AF,0
150,83,0.108469303,0.210537218,0.275118621,0.609028577,0.586547358,0.589214716,0.740394272,0.027851746,Int_AF,0
151,83,0.110439665,0.209802437,0.275118621,0.609028577,0.586547358,0.589214716,0.740394272,0.016865541,Int_AF,0
137,74,0,0,0,0.630363735,0.623457339,0.606284883,0.517994157,0,UL,0
141,74,0,0,0,0.630363735,0.623457339,0.606284883,0.517994157,0.000494571,Min_man,0
142,74,0,0,0,0.630363735,0.623457339,0.606284883,0.517994157,0.015755628,Min_man,0
143,74,0,0,0,0.617313545,0.597425352,0.606284883,0.560170164,0.000600551,Min_man,0
144,74,0,0,0,0.630363735,0.623457339,0.606284883,0.517994157,0.0008655,Min_man,0
145,74,0,0,0.301773188,0.630363735,0.623457339,0.606284883,0.517994157,0.007312589,EP,0
146,74,0,0,0.324447596,0.630363735,0.623457339,0.606284883,0.517994157,0.023103545,EP,0
137,75,0,0.55149904,0.289877743,0.628413555,0.621528526,0.604409197,0.516391619,0.009508652,Ext_AF,0
138,75,0,0.551499123,0.291954268,0.628413555,0.621528526,0.604409197,0.516391619,0.017238834,Ext_AF,0
139,75,0,0.55149904,0.294369327,0.628413555,0.621528526,0.604409197,0.516391619,0.009763977,Ext_AF,0
140,75,0,0.55149904,0.299218988,0.628413555,0.621528526,0.604409197,0.516391619,0.036441029,Ext_AF,0
141,75,0,0,0.322031028,0.628413555,0.621528526,0.604409197,0.516391619,0.011049406,EP,0
142,75,0,0,0.475607879,0.628413555,0.621528526,0.604409197,0.516391619,0.025206732,EP,0
143,75,0,0,0.475607929,0.628413555,0.621528526,0.604409197,0.516391619,0.011181471,EP,0
144,75,0,0,0.47560783,0.628413555,0.621528526,0.604409197,0.516391619,0,Multifun,0
145,75,0,0,0.475607879,0.628413555,0.621528526,0.604409197,0.516391619,0.002773357,Multifun,0
146,75,0,0,0.295848828,0.628413555,0.621528526,0.604409197,0.516391619,0.00153195,Multifun,0
140,76,0,0.549782681,0.467173392,0.626457731,0.619594129,0.602528081,0.514784443,0.026988985,Ext_AF,0
141,76,0,0,0.474127635,0.626457731,0.619594129,0.602528081,0.514784443,0.020011345,Mix_P,0
142,76,0,0,0.474127585,0.626457731,0.619594129,0.602528081,0.514784443,0.00294904,Multifun,0
143,76,0,0,0.474127635,0.626457731,0.619594129,0.602528081,0.514784443,0.028621489,EP,0
144,76,0,0,0.474127635,0.626457731,0.619594129,0.602528081,0.514784443,0.027533153,EP,0
145,76,0,0,0.283438058,0.615846464,0.581135365,0.602528081,0.60723075,0.006512464,Multifun,0
140,77,0,0.548061438,0.46571085,0.62449653,0.617654416,0.600641795,0.513172848,0.010210583,Multifun,0
142,77,0,0,0.427111544,0.62449653,0.617654416,0.600641795,0.513172848,0.018942513,Multifun,0
143,77,0,0,0.310521556,0.62449653,0.617654416,0.600641795,0.513172848,0.003123546,Multifun,0
144,77,0,0,0.428939387,0.62449653,0.617654416,0.600641795,0.513172848,0.0061246,EP,0
142,78,0,0,0.499081554,0.622529953,0.615709385,0.598750338,0.511556836,0.182827965,IP,0
143,78,0,0.110513144,0.513190123,0.622529953,0.615709385,0.598750338,0.511556836,0.010701742,IP,0
144,78,0,0.342117287,0.517884648,0.622529953,0.615709385,0.598750338,0.511556836,0.023121693,Int_AF,0
142,79,0.097060997,0,0.554091047,0.620557731,0.613758771,0.596853452,0.509936186,0.065911067,IP,0
143,79,0.04748262,0,0.545872954,0.620557731,0.613758771,0.596853452,0.509936186,0.047818345,IP,0
138,72,0,0.467737738,0.30148577,0.626422392,0.606731576,0.610020485,0.502660454,0.007970783,Ext_AF,0
139,72,0,0.556619115,0.472982668,0.626422392,0.606731576,0.610020485,0.502660454,0.002710244,Ext_AF,0
140,72,0,0.368105259,0.472982668,0.626422392,0.606731576,0.610020485,0.502660454,0.021397599,Ext_AF,0
125,73,0,0,0,0.753560511,0.717212013,0.729627245,0.664979329,0.001364267,UL,0
127,73,0,0,0.224837136,0.624507158,0.604876545,0.608155398,0.501123612,0.005271032,Multifun,0
128,73,0,0,0,0.624507158,0.604876545,0.608155398,0.501123612,0,UL,0
129,73,0,0,0,0.624507158,0.604876545,0.608155398,0.501123612,0.00126682,UL,0
130,73,0,0,0,0.624507158,0.604876545,0.608155398,0.501123612,0.001638892,Min_man,0
137,73,0,0,0,0.624507158,0.604876545,0.608155398,0.501123612,0.001009912,Min_man,0
138,73,0,0,0.225305251,0.624507158,0.604876545,0.608155398,0.501123612,0.000221472,Multifun,0
139,73,0,0.554917382,0.301043866,0.624507158,0.604876545,0.608155398,0.501123612,0.002879135,Ext_AF,0
140,73,0,0,0,0.624507158,0.604876545,0.608155398,0.501123612,0.013474353,Min_man,0
125,74,0,0,0.226094333,0.622586349,0.603016115,0.606284883,0.499582296,0.006040835,Min_man,0
126,74,0,0,0.224690088,0.622586349,0.603016115,0.606284883,0.499582296,0.001863474,Multifun,0
127,74,0,0.553210528,0.293049422,0.622586349,0.603016115,0.606284883,0.499582296,0.024207498,Ext_AF,0
128,74,0,0,0.224643639,0.622586349,0.603016115,0.606284883,0.499582296,0.001324745,Multifun,0
129,74,0,0,0.224640711,0.622586349,0.603016115,0.606284883,0.499582296,0.007992626,Multifun,0
130,74,0,0,0,0.622586349,0.603016115,0.606284883,0.499582296,0,UL,0
131,74,0,0,0.224672918,0.622586349,0.603016115,0.606284883,0.499582296,0.007471559,Multifun,0
132,74,0,0.553210528,0.292731225,0.622586349,0.603016115,0.606284883,0.499582296,0.018396286,Ext_AF,0
133,74,0,0,0.224690088,0.622586349,0.603016115,0.606284883,0.499582296,0.000503403,Min_man,0
134,74,0,0,0.224690088,0.622586349,0.603016115,0.606284883,0.499582296,0.003541484,Min_man,0
135,74,0,0,0.223580667,0.622586349,0.603016115,0.606284883,0.499582296,0.003091071,Min_man,0
136,74,0,0,0,0.622586349,0.603016115,0.606284883,0.499582296,0.000936153,Min_man,0
138,74,0,0,0,0.622586349,0.603016115,0.606284883,0.499582296,0.003974234,Min_man,0
139,74,0,0,0,0.622586349,0.603016115,0.606284883,0.499582296,0.003338356,Min_man,0
125,75,0,0,0.248886093,0.62066023,0.601150541,0.604409197,0.49803672,0.000299346,Min_man,0
126,75,0,0,0.270106629,0.62066023,0.601150541,0.604409197,0.49803672,0.005669974,Min_man,0
127,75,0,0,0.253888374,0.62066023,0.601150541,0.604409197,0.49803672,0.004138025,Min_man,0
128,75,0,0.55149904,0.468631876,0.62066023,0.601150541,0.604409197,0.49803672,0.030101927,Multifun,0
129,75,0,0.55149904,0.468631925,0.62066023,0.601150541,0.604409197,0.49803672,0.031818767,Ext_AF,0
130,75,0,0.55149904,0.468631975,0.62066023,0.601150541,0.604409197,0.49803672,0.026844334,Multifun,0
131,75,0,0.551499123,0.468631925,0.62066023,0.601150541,0.604409197,0.49803672,0.056206699,Ext_AF,0
132,75,0,0.55149904,0.468631876,0.62066023,0.601150541,0.604409197,0.49803672,0.12363889,Ext_AF,0
133,75,0,0.55149904,0.468631925,0.62066023,0.601150541,0.604409197,0.49803672,0.03871254,Ext_AF,0
134,75,0,0.55149904,0.468631876,0.62066023,0.601150541,0.604409197,0.49803672,0.006506383,Ext_AF,0
135,75,0,0.551503699,0.283460621,0.62066023,0.601150541,0.604409197,0.49803672,0.024414345,Ext_AF,0
136,75,0,0,0.223994956,0.62066023,0.601150541,0.604409197,0.49803672,0.003812265,Multifun,0
127,76,0,0,0.467173392,0.618728536,0.599279568,0.602528081,0.49648667,0.005582112,Multifun,0
128,76,0,0,0.467173442,0.618728536,0.599279568,0.602528081,0.49648667,0.023794191,Mix_P,0
129,76,0,0,0.467173442,0.618728536,0.599279568,0.602528081,0.49648667,0.011050124,Multifun,0
131,76,0,0.310180026,0.467173442,0.631697862,0.730803332,0.681971189,0.429784904,0.016755113,Multifun,0
132,76,0,0,0.330023083,0.618728536,0.599279568,0.602528081,0.49648667,0,Min_man,0
133,76,0,0,0.467173392,0.618728536,0.599279568,0.602528081,0.49648667,0.001623728,Min_man,0
134,76,0,0.549782598,0.467173392,0.618728536,0.599279568,0.602528081,0.49648667,0.050107354,Ext_AF,0
135,76,0,0.549785086,0.467173392,0.618728536,0.599279568,0.602528081,0.49648667,0.038600831,Ext_AF,0
136,76,0,0.549782598,0.296564512,0.618728536,0.599279568,0.602528081,0.49648667,0.026041079,Ext_AF,0
137,76,0,0.549782681,0.292716842,0.618728536,0.599279568,0.602528081,0.49648667,0.01872114,Ext_AF,0
138,76,0,0.549782598,0.293974444,0.618728536,0.599279568,0.602528081,0.49648667,0.031359884,Ext_AF,0
139,76,0,0.549782681,0.467173392,0.618728536,0.599279568,0.602528081,0.49648667,0.019774368,Ext_AF,0
134,77,0,0.098990832,0.46571085,0.616791533,0.597403451,0.600641795,0.494932359,0.007874486,Ext_AF,0
135,77,0,0.098990832,0.465710899,0.616791533,0.597403451,0.600641795,0.494932359,0,Multifun,0
136,77,0,0.182661106,0.46571085,0.616791533,0.597403451,0.600641795,0.494932359,0.03949492,EP,0
137,77,0,0.548061521,0.46571085,0.616791533,0.597403451,0.600641795,0.494932359,0.051114161,Ext_AF,0
138,77,0,0.548061438,0.465710801,0.616791533,0.597403451,0.600641795,0.494932359,0.034079024,EP,0
139,77,0,0,0.46571085,0.616791533,0.597403451,0.600641795,0.494932359,0.007848237,EP,0
124,73,0,0,0,0.631250725,0.588928765,0.608155398,0.683447995,0.00544821,Min_man,0
122,74,0,0.08011306,0.470086249,0.629309174,0.587117385,0.606284883,0.6813459,0.026282932,Multifun,0
123,74,0,0.553210612,0.470086298,0.629309174,0.587117385,0.606284883,0.6813459,0.033118613,Ext_AF,0
124,74,0,0,0.227204102,0.629309174,0.587117385,0.606284883,0.6813459,0.000750689,Multifun,0
121,75,0.104123822,0.252155674,0.549393027,0.627362257,0.585300998,0.604409197,0.679237995,0.172177037,Multifun,0
122,75,0,0,0.524007123,0.627362257,0.585300998,0.604409197,0.679237995,0.041952525,IP,0
123,75,0,0,0.468631925,0.627362257,0.585300998,0.604409197,0.679237995,0.002606075,EP,0
124,75,0,0,0.468631925,0.627362257,0.585300998,0.604409197,0.679237995,0.006700078,Mix_P,0
122,76,0.104793411,0,0.552918549,0.617692881,0.576279901,0.59509359,0.668769071,0.152454825,Mix_P,0
123,76,0,0.549782598,0.308323829,0.625409704,0.583479353,0.602528081,0.677123988,0.016939428,Ext_AF,0
124,76,0,0.549782681,0.46557461,0.625409704,0.583479353,0.602528081,0.677123988,0.00195725,Mix_P,0
89,98,0.078530349,0,0.479949212,0.532292213,0.684837798,0.640358265,0.738081598,0.218622209,Multifun,0
90,98,0.434371143,0.280184948,0.493126314,0.532292213,0.684837798,0.640358265,0.738081598,0.39571044,P-Ur,0
91,98,0.428186847,0.280184948,0.48614826,0.532292213,0.684837798,0.640358265,0.738081598,0.241684863,Multifun,0
92,98,0.356355097,0.280184948,0.378162563,0.532292213,0.684837798,0.640358265,0.738081598,0.262700583,Multifun,0
93,98,0.430866193,0.278415642,0.463747737,0.532292213,0.684837798,0.640358265,0.738081598,0.223539741,Multifun,0
94,98,0.431635262,0.277709013,0.466814727,0.520606859,0.64765167,0.640358265,0.739267747,0.216110435,Multifun,0
90,99,0.428331443,0.279184943,0.507226541,0.53039256,0.682393737,0.638072944,0.73544752,0.587680929,Ur,0
91,99,0.426337255,0.279185019,0.482197849,0.53039256,0.682393737,0.638072944,0.73544752,0.324227666,Multifun,0
92,99,0.423752503,0.279185019,0.471674064,0.53039256,0.682393737,0.638072944,0.73544752,0.203377695,Int_AF,0
93,99,0.425173281,0.279185019,0.473871237,0.53039256,0.682393737,0.638072944,0.73544752,0.253685802,Multifun,0
94,99,0.425160984,0.279185019,0.473475363,0.53039256,0.682393737,0.638072944,0.73544752,0.193520849,Int_AF,0
95,99,0.419883501,0.279437917,0.476287124,0.518748909,0.64534032,0.638072944,0.736629437,0.152240735,Int_AF,0
90,100,0.349538367,0.277009892,0.290050702,0.528488236,0.679943668,0.635782005,0.732806967,0.165272515,Multifun,0
91,100,0.419357481,0.277260964,0.456763416,0.528488236,0.679943668,0.635782005,0.732806967,0.083543103,Int_AF,0
92,100,0.419351283,0.277551357,0.456763416,0.528488236,0.679943668,0.635782005,0.732806967,0.091712805,Int_AF,0
93,100,0.342607423,0.276627394,0.362457565,0.541298608,0.64094101,0.757927828,0.755182752,0.076960387,Int_AF,0
95,96,0.0770025,0.332712809,0.496747767,0.524309296,0.65225762,0.644912347,0.74452525,0.184096817,Int_AF,0
96,96,0.076917217,0.332670596,0.496706232,0.524309296,0.65225762,0.644912347,0.74452525,0.141150475,Int_AF,0
95,97,0.433595319,0.279652525,0.493384755,0.522460482,0.649957636,0.642638263,0.741899913,0.248405232,Multifun,0
96,97,0.430194804,0.281822409,0.488993458,0.522460482,0.649957636,0.642638263,0.741899913,0.330091204,P-Ur,0
97,97,0.437149016,0.284209034,0.496027628,0.522460482,0.649957636,0.642638263,0.741899913,0.259879406,Multifun,0
95,98,0.353447238,0.27840262,0.377501188,0.520606859,0.64765167,0.640358265,0.739267747,0.233081221,Multifun,0
96,98,0,0.283200697,0.363104851,0.520606859,0.64765167,0.640358265,0.739267747,0.179339041,Multifun,0
97,98,0,0.283200697,0.366857365,0.520606859,0.64765167,0.640358265,0.739267747,0.162205153,MF,0
98,98,0.430581791,0.281550819,0.468282922,0.520606859,0.64765167,0.640358265,0.739267747,0.153373168,Multifun,0
96,99,0.345831375,0.279610124,0.295024922,0.518748909,0.64534032,0.638072944,0.736629437,0.160334238,Int_AF,0
85,96,0.496623406,0,0.490117898,0.540736101,0.685158895,0.644912347,0.743330665,0.154118973,Int_Fa,0
87,96,0.497413124,0,0.470741937,0.540736101,0.685158895,0.644912347,0.743330665,0.179168952,Int_Fa,0
85,97,0.456690337,0.28118247,0.494530751,0.538829363,0.682742895,0.642638263,0.74070954,0.203433344,Int_AF,0
86,97,0.457628586,0.28118247,0.495160773,0.538829363,0.682742895,0.642638263,0.74070954,0.202770428,Int_Fa,0
87,97,0.081331216,0,0.495851038,0.538829363,0.682742895,0.642638263,0.74070954,0.216937186,IP,0
88,97,0.080880998,0.285789008,0.47170097,0.538829363,0.682742895,0.642638263,0.74070954,0.303410884,Multifun,0
84,98,0.464807977,0.280184948,0.471296298,0.536917666,0.680320611,0.640358265,0.738081598,0.121013689,Int_AF,0
85,98,0.452018274,0.280184948,0.492661202,0.536917666,0.680320611,0.640358265,0.738081598,0.190894833,Int_AF,0
86,98,0.452889452,0.280184871,0.48692085,0.536917666,0.680320611,0.640358265,0.738081598,0.442056016,P-Ur,0
87,98,0.449567849,0.280184948,0.485079649,0.536917666,0.680320611,0.640358265,0.738081598,0.190226114,Int_AF,0
88,98,0.450658443,0.280184948,0.488452741,0.536917666,0.680320611,0.640358265,0.738081598,0.267952474,Multifun,0
85,99,0.511495861,0,0.566277633,0.535001505,0.677892672,0.638072944,0.73544752,0.07805842,Int_Fa,0
86,99,0.518656322,0,0.569751012,0.535001505,0.677892672,0.638072944,0.73544752,0.113650329,Int_Fa,0
88,99,0.476102395,0.279185019,0.521368448,0.535001505,0.677892672,0.638072944,0.73544752,0.115234901,Int_Fa,0
89,99,0.452026336,0.279185019,0.526802937,0.535001505,0.677892672,0.638072944,0.73544752,0.247916338,Multifun,0
88,96,0.496040149,0,0.435342238,0.562311606,0.742350247,0.644912347,0.746914421,0.183842211,Int_Fa,0
89,96,0.498858309,0.282177559,0.420056112,0.562311606,0.742350247,0.644912347,0.746914421,0.372875105,P-Ur,0
94,96,0.500716854,0.329612914,0.445960551,0.562311606,0.742350247,0.644912347,0.746914421,0.13014491,Int_AF,0
89,97,0.081078082,0,0.419665128,0.560328789,0.739732579,0.642638263,0.744280659,0.328192482,P-Ur,0
90,97,0.079956894,0.285789008,0.41978267,0.560328789,0.739732579,0.642638263,0.744280659,0.523449862,P-Ur,0
91,97,0.081002347,0.284333681,0.419417994,0.560328789,0.739732579,0.642638263,0.744280659,0.279496807,Multifun,0
92,97,0.457522804,0.286245301,0.420607263,0.560328789,0.739732579,0.642638263,0.744280659,0.349782262,P-Ur,0
93,97,0.457781826,0.289892395,0.421785496,0.560328789,0.739732579,0.642638263,0.744280659,0.209677848,Int_AF,0
94,97,0.453599626,0.281897336,0.44906622,0.560328789,0.739732579,0.642638263,0.744280659,0.18355405,Int_AF,0
81,96,0.462242752,0,0.50175778,0.503224143,0.63698493,0.644912347,0.740642848,0.106581503,Int_Fa,0
83,96,0.488492558,0,0.42360941,0.503224143,0.63698493,0.644912347,0.740642848,0.381704197,P-Ur,0
84,96,0.495465474,0.286800243,0.43247994,0.532522699,0.657700547,0.644912347,0.739448263,0.14037023,Int_Fa,0
80,97,0.545752878,0,0.490803966,0.530644922,0.65538137,0.642638263,0.736840828,0.045446569,IP,0
81,97,0.545500193,0,0.483748642,0.530644922,0.65538137,0.642638263,0.736840828,0.115912075,IP,0
82,97,0.489782796,0.285789008,0.422119361,0.530644922,0.65538137,0.642638263,0.736840828,0.191288069,Int_Fa,0
83,97,0.486463806,0.285789008,0.42211835,0.530644922,0.65538137,0.642638263,0.736840828,0.274529029,Multifun,0
84,97,0.473960398,0.283197009,0.458723626,0.530644922,0.65538137,0.642638263,0.736840828,0.232437961,Int_AF,0
79,98,0.331801057,0,0.338534279,0.358228677,0.442435971,0.433833333,0.49742776,0.078078847,Mix_Fa,0
80,98,0.510767295,0,0.485543608,0.511802207,0.632109377,0.619818766,0.710676284,0.078003918,IP,0
81,98,0.512289844,0,0.499299242,0.528762262,0.653056161,0.640358265,0.734226611,0.078321684,Int_Fa,0
82,98,0.467473826,0,0.419876503,0.528762262,0.653056161,0.640358265,0.734226611,0.169993284,IA,0
83,98,0.469031935,0,0.420035787,0.528762262,0.653056161,0.640358265,0.734226611,0.126518388,IA,0
81,99,0.239205493,0,0.225768626,0.236937516,0.292633412,0.286943505,0.32900576,0.14676002,P-Ur,0
82,99,0.44850096,0,0.433463659,0.454076825,0.560814735,0.549910363,0.630520202,0.093570233,Int_Fa,0
83,99,0.501630013,0,0.504695134,0.526875207,0.650725524,0.638072944,0.731606292,0.241188004,Multifun,0
90,95,0.325775054,0.32768862,0.314530809,0.553094769,0.765097744,0.647180811,0.741949357,0.134633029,Multifun,0
91,95,0.495405278,0.322613052,0.454821827,0.553094769,0.765097744,0.647180811,0.741949357,0.192590755,Int_AF,0
90,96,0.324633167,0.324805468,0.31218132,0.562311606,0.742350247,0.644912347,0.746914421,0.474077023,P-Ur,0
91,96,0.490350694,0.283244302,0.4212195,0.551156089,0.762415963,0.644912347,0.739348714,0.311539615,Multifun,0
92,96,0.499442569,0,0.428303898,0.551156089,0.762415963,0.644912347,0.739348714,0.189394272,Multifun,0
93,96,0.498763707,0,0.420961615,0.562311606,0.742350247,0.644912347,0.746914421,0.168146961,Int_Fa,0
89,92,0.307788636,0,0.608221641,0.510277926,0.645913661,0.653952198,0.751024571,0.056140616,Mix_Fa,0
89,93,0.179965662,0.299389984,0.316727571,0.50852123,0.643690022,0.651700885,0.748439074,0.067151762,Ext_AF,0
86,94,0.507505608,0,0.468559977,0.506759918,0.641460541,0.649443658,0.745846785,0.186184324,Multifun,0
87,94,0.365101448,0.302346073,0.499628299,0.506759918,0.641460541,0.649443658,0.745846785,0.269380456,Multifun,0
88,94,0.366844043,0.303655445,0.499628299,0.506759918,0.641460541,0.649443658,0.745846785,0.180229337,Multifun,0
89,94,0.326914116,0.310816984,0.315630556,0.506759918,0.641460541,0.649443658,0.745846785,0.274003842,Multifun,0
90,94,0.326914116,0.301017477,0.315630602,0.506759918,0.641460541,0.649443658,0.745846785,0.459485146,P-Ur,0
91,94,0,0.297504459,0.315630556,0.506759918,0.641460541,0.649443658,0.745846785,0.283813029,Multifun,0
84,95,0.507120946,0,0.455534755,0.504994223,0.63922551,0.647180811,0.743248043,0.198492025,Int_Fa,0
85,95,0.511693195,0,0.460760746,0.504994223,0.63922551,0.647180811,0.743248043,0.121759029,Int_Fa,0
86,95,0.51219522,0,0.460893893,0.504994223,0.63922551,0.647180811,0.743248043,0.152493437,Int_Fa,0
87,95,0.510540731,0,0.460680626,0.504994223,0.63922551,0.647180811,0.743248043,0.141630485,Int_Fa,0
88,95,0.36945113,0.316761263,0.314530809,0.504994223,0.63922551,0.647180811,0.743248043,0.12279752,Ext_AF,0
89,95,0.3350118,0.320935005,0.314530809,0.504994223,0.63922551,0.647180811,0.743248043,0.171779711,Multifun,0
86,96,0.500057955,0,0.487143548,0.503224143,0.63698493,0.644912347,0.740642848,0.15226281,Int_Fa,0
